Date,AAPL,AGG,AMZN,GOOGL,JNJ,JPM,KO,MSFT,NVDA,PG,SPY,TLT,VNQ,XLU,XOM
2025-02-14,243.10472106933594,91.77182006835938,228.67999267578125,184.14918518066406,149.1136932373047,268.4432373046875,66.0133056640625,402.8832092285156,138.64292907714844,156.18844604492188,599.437744140625,83.1021499633789,86.4671859741211,37.94240188598633,103.27031707763672
2025-02-18,242.97549438476562,91.4054946899414,226.64999389648438,182.6977081298828,149.19070434570312,271.7043151855469,66.18583679199219,404.0767822265625,139.19210815429688,158.62391662597656,601.1976318359375,82.12337493896484,86.85408020019531,38.2973518371582,105.08308410644531
2025-02-19,243.37306213378906,91.53700256347656,226.6300048828125,184.18893432617188,151.98219299316406,271.02490234375,67.16352081298828,409.1370849609375,139.02235412597656,159.6403045654297,602.6133422851562,82.22589874267578,86.9201431274414,38.49882125854492,105.23573303222656
2025-02-20,244.3271942138672,91.67790222167969,222.8800048828125,183.48306274414062,153.7052001953125,258.94158935546875,67.13477325439453,411.3017272949219,139.90106201171875,160.3306884765625,600.1062622070312,82.53351593017578,87.33535766601562,38.494022369384766,106.85768127441406
2025-02-21,244.0489044189453,92.0724105834961,216.5800018310547,178.6116485595703,156.22718811035156,256.45703125,68.39042663574219,403.47357177734375,134.22952270507812,163.2264404296875,589.8419189453125,83.53092956542969,86.47663879394531,38.50362014770508,105.60782623291016
2025-02-24,245.58944702148438,92.23209381103516,212.7100067138672,178.2040557861328,157.6133270263672,253.6424102783203,67.66194915771484,399.31243896484375,130.08572387695312,163.52369689941406,587.157958984375,83.77330017089844,86.81633758544922,38.31174850463867,106.16119384765625
2025-02-25,245.52978515625,92.8050765991211,212.8000030517578,174.39642333984375,159.8753662109375,249.81846618652344,68.52462768554688,393.283203125,126.44114685058594,165.546875,584.2379760742188,85.2181625366211,87.8826675415039,38.119876861572266,104.69190216064453
2025-02-26,238.89064025878906,92.95539855957031,214.35000610351562,171.7220916748047,156.97799682617188,251.16754150390625,67.86325073242188,395.09197998046875,131.08424377441406,164.25242614746094,584.5328369140625,85.72152709960938,87.51464080810547,38.27817153930664,104.4343032836914
2025-02-27,235.84934997558594,92.81446838378906,208.74000549316406,167.51678466796875,157.60366821289062,251.4198455810547,67.93034362792969,387.9754943847656,119.97081756591797,164.89486694335938,575.2025756835938,85.11560821533203,87.86380004882812,37.429141998291016,105.09262084960938
2025-02-28,240.36158752441406,93.22779083251953,212.27999877929688,169.2864227294922,158.84539794921875,256.8549499511719,68.25623321533203,392.38372802734375,124.73370361328125,166.6879119873047,584.1790161132812,86.15963745117188,88.60929870605469,37.999961853027344,106.21843719482422
